"No.","Time","Source","Destination","Protocol","Length","Info"
"3092","9.825114","172.18.0.3","172.18.0.2","IPA","2968","IPA unknown 0xb7 "
"3093","9.825171","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=47932 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3094","9.825178","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=50828 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3095","9.825260","172.18.0.3","172.18.0.2","RSL","2968","ip.access MDCX "
"3096","9.825297","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=56620 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3097","9.825323","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=59516 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3098","9.825335","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=62412 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3099","9.825347","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=65308 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3100","9.825357","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=68204 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3101","9.825369","172.18.0.3","172.18.0.2","RSL","2968","unknown 13 "
"3102","9.825380","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=73996 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3103","9.825392","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=76892 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3104","9.825404","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=79788 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3105","9.825415","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=82684 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3106","9.825427","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=85580 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3107","9.825439","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=88476 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3108","9.825450","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=91372 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3109","9.825464","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=94268 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3110","9.825475","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=97164 Ack=1 Win=64256 Len=2896 TSval=805336649 TSecr=837773040"
"3111","9.875637","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=45036 Win=97024 Len=0 TSval=837773091 TSecr=805336648"
"3112","9.875643","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=47932 Win=94208 Len=0 TSval=837773091 TSecr=805336648"
"3113","9.875643","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=50828 Win=91392 Len=0 TSval=837773091 TSecr=805336649"
"3114","9.875643","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=53724 Win=88576 Len=0 TSval=837773091 TSecr=805336649"
"3115","9.875644","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=56620 Win=85760 Len=0 TSval=837773091 TSecr=805336649"
"3116","9.875644","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=73996 Win=73856 Len=0 TSval=837773091 TSecr=805336649"
"3117","9.875644","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=76892 Win=76800 Len=0 TSval=837773091 TSecr=805336649"
"3118","9.875645","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=82684 Win=73856 Len=0 TSval=837773091 TSecr=805336649"
"3119","9.875645","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=85580 Win=76800 Len=0 TSval=837773091 TSecr=805336649"
"3120","9.875646","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=88476 Win=73984 Len=0 TSval=837773091 TSecr=805336649"
"3121","9.875647","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=94268 Win=73856 Len=0 TSval=837773091 TSecr=805336649"
"3122","9.875647","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=97164 Win=76800 Len=0 TSval=837773091 TSecr=805336649"
"3123","9.875647","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=100060 Win=76800 Len=0 TSval=837773091 TSecr=805336649"
"3124","9.875831","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=100060 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3125","9.875858","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=102956 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3126","9.875869","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=105852 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3127","9.875870","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=108748 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3128","9.875877","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=111644 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3129","9.875878","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=114540 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3130","9.875885","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=117436 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3131","9.875886","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=120332 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3132","9.875893","172.18.0.3","172.18.0.2","RSL CBCH","2968","SMS BroadCast REQuest "
"3133","9.875894","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=126124 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3134","9.875914","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=129020 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
"3135","9.875916","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=131916 Ack=1 Win=64256 Len=2896 TSval=805336699 TSecr=837773091"
